Id,Img Id,Da,Dp,FWidth,FLength,FThickness,ELength,EThickness,EWidth,Volume,Area,Perimeter,CHull  Area,CHull Perimeter,Sphericity,L/T Ratio,T/L Aspect Ratio,Compactness,Roundness,Ellipse Ratio,Circularity,Solidity,Concavity,Convexity,Extent,hash,Transparency,Curvature,Surface Area,Filter0,Filter1,Filter2,Filter3,Filter4,Filter5,Filter6,L/W Ratio,W/L Ratio,W/T Ratio,T/W Ratio,CHull Surface Area,Sieve,Angularity,Ellipticity,Fiber Length,Fiber Width,Krumbein Rnd
 , ,mm,mm,mm,mm,mm,mm,mm,mm,mm≥,mm≤,mm,mm≤,mm, , , , , , , , , , , , , , ,mm≤, , , , , , , , , , , ,mm≤,mm, , ,mm,mm, 
848,16292,0.175,0.218,0.118,0.303,0.118,0.289,0.106,0.106,0.002,0.024,0.685,0.025,0.683,0.801,2.559,0.391,0.577,0.333,0.365,0.641,0.957,0.043,0.996,0.669,0,0.588,0.146,0.096,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.559,0.391,1,1,0.1,0.118,85,2.739,0.262,0.092,1
511,16197,0.175,0.186,0.177,0.243,0.124,0.221,0.118,0.175,0.003,0.024,0.585,0.024,0.584,0.938,1.967,0.508,0.719,0.517,0.535,0.881,0.992,0.008,0.999,0.799,0,0.44,0,0.096,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.371,0.729,1.435,0.697,0.097,0.15,87.5,1.868,0.194,0.104,1
2713,16618,0.175,0.315,0.085,0.474,0.085,0.429,0.08,0.08,0.002,0.024,0.989,0.027,0.986,0.555,5.556,0.18,0.368,0.136,0.187,0.307,0.893,0.107,0.997,0.592,0,0.573,0,0.096,Reject,Reject,Reject,Reject,Reject,Reject,Reject,5.556,0.18,1,1,0.107,0.085,72,5.341,0.421,0.057,1
218,15957,0.174,0.229,0.103,0.297,0.103,0.278,0.11,0.11,0.002,0.024,0.721,0.026,0.699,0.76,2.885,0.347,0.587,0.344,0.394,0.578,0.927,0.073,0.97,0.781,0,0.547,0,0.096,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.885,0.347,1,1,0.103,0.103,68,2.54,0.231,0.103,1
904,16300,0.174,0.229,0.114,0.322,0.114,0.311,0.099,0.099,0.002,0.024,0.72,0.026,0.716,0.761,2.811,0.356,0.543,0.294,0.319,0.579,0.931,0.069,0.994,0.65,0,0.371,0,0.096,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.811,0.356,1,1,0.103,0.114,113.333,3.136,0.251,0.095,1
3831,16799,0.174,0.202,0.137,0.267,0.137,0.24,0.126,0.126,0.003,0.024,0.635,0.024,0.635,0.863,1.952,0.512,0.654,0.428,0.526,0.745,0.998,0.002,1,0.656,0,0.55,0,0.096,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.952,0.512,1,1,0.096,0.137,85,1.902,0.231,0.103,1
2091,16495,0.174,0.218,0.104,0.302,0.104,0.295,0.102,0.102,0.002,0.024,0.683,0.024,0.683,0.802,2.911,0.344,0.577,0.333,0.346,0.643,0.995,0.005,1,0.76,0,0.423,0,0.096,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.911,0.344,1,1,0.096,0.104,87.5,2.893,0.214,0.112,1
829,16288,0.174,0.265,0.096,0.398,0.096,0.347,0.087,0.087,0.002,0.024,0.833,0.025,0.831,0.658,4.137,0.242,0.438,0.192,0.251,0.433,0.958,0.042,0.998,0.623,0,0.559,0,0.096,Reject,Reject,Reject,Reject,Reject,Reject,Reject,4.137,0.242,1,1,0.1,0.096,85,3.979,0.344,0.069,1
441,16173,0.174,0.206,0.126,0.267,0.126,0.258,0.116,0.116,0.002,0.024,0.647,0.024,0.647,0.846,2.111,0.474,0.654,0.428,0.449,0.716,0.979,0.021,0.999,0.709,0,0.499,0,0.096,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.111,0.474,1,1,0.098,0.126,68,2.226,0.198,0.121,1
3247,16701,0.174,0.237,0.099,0.333,0.099,0.326,0.095,0.095,0.002,0.024,0.744,0.024,0.743,0.737,3.354,0.298,0.523,0.274,0.292,0.543,0.986,0.014,1,0.721,0,0.398,0,0.096,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.354,0.298,1,1,0.097,0.099,55,3.427,0.254,0.094,1
3901,16811,0.174,0.207,0.129,0.271,0.129,0.258,0.12,0.12,0.002,0.024,0.65,0.024,0.649,0.843,2.109,0.474,0.643,0.413,0.465,0.711,0.983,0.017,0.999,0.685,0,0.576,0,0.096,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.109,0.474,1,1,0.097,0.129,85,2.151,0,0,1
1442,16397,0.174,0.304,0.23,0.38,0.151,0.344,0.13,0.193,0.007,0.024,0.955,0.042,0.808,0.574,2.512,0.398,0.459,0.211,0.376,0.329,0.572,0.428,0.846,0.416,0,0.677,0,0.096,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.653,0.605,1.52,0.658,0.167,0.191,104.286,2.658,0.571,0.046,1
3215,16693,0.174,0.215,0.126,0.284,0.126,0.266,0.118,0.118,0.002,0.024,0.675,0.024,0.675,0.811,2.249,0.445,0.614,0.377,0.443,0.658,0.976,0.024,0.999,0.667,0,0.578,0,0.096,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.249,0.445,1,1,0.098,0.126,113.333,2.255,0.238,0.1,1
3037,16665,0.174,0.303,0.092,0.455,0.092,0.412,0.079,0.079,0.002,0.024,0.953,0.026,0.948,0.574,4.974,0.201,0.383,0.147,0.192,0.33,0.933,0.067,0.995,0.573,0,0.553,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,4.974,0.201,1,1,0.102,0.092,116.667,5.206,0.421,0.057,1
5232,18235,0.174,0.225,0.098,0.308,0.098,0.312,0.095,0.095,0.002,0.024,0.707,0.024,0.706,0.775,3.137,0.319,0.565,0.319,0.305,0.6,0.979,0.021,0.999,0.787,0,0.573,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.137,0.319,1,1,0.097,0.098,70,3.28,0.228,0.105,1
2701,16617,0.174,0.228,0.121,0.316,0.121,0.264,0.118,0.118,0.002,0.024,0.715,0.025,0.712,0.765,2.622,0.381,0.551,0.303,0.447,0.586,0.958,0.042,0.996,0.625,0,0.421,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.622,0.381,1,1,0.1,0.121,66,2.239,0.255,0.093,1
873,16296,0.174,0.189,0.141,0.225,0.141,0.219,0.135,0.135,0.002,0.024,0.595,0.024,0.594,0.92,1.602,0.624,0.772,0.596,0.617,0.846,0.997,0.003,1,0.75,0,0.483,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.602,0.624,1,1,0.096,0.141,66,1.622,0.195,0.122,1
2127,16501,0.174,0.226,0.106,0.31,0.106,0.307,0.101,0.101,0.002,0.024,0.711,0.025,0.707,0.769,2.913,0.343,0.562,0.316,0.329,0.592,0.953,0.047,0.994,0.723,0,0.525,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.913,0.343,1,1,0.1,0.106,78,3.039,0.252,0.095,1
663,16256,0.174,0.204,0.121,0.277,0.121,0.261,0.114,0.114,0.002,0.024,0.642,0.024,0.64,0.851,2.288,0.437,0.629,0.395,0.438,0.725,0.98,0.02,0.997,0.71,0,0.392,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.288,0.437,1,1,0.097,0.121,68,2.281,0,0,1
3047,16666,0.174,0.185,0.153,0.209,0.153,0.197,0.153,0.153,0.003,0.024,0.581,0.024,0.581,0.941,1.363,0.734,0.834,0.696,0.774,0.886,0.999,0.001,1,0.745,0,0.497,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.363,0.734,1,1,0.095,0.153,66,1.292,0,0,1
4648,17066,0.174,0.245,0.139,0.321,0.139,0.283,0.125,0.125,0.003,0.024,0.771,0.029,0.757,0.709,2.302,0.434,0.542,0.294,0.442,0.503,0.818,0.182,0.982,0.532,0,0.506,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.302,0.434,1,1,0.116,0.139,75,2.261,0.292,0.082,1
3790,16793,0.174,0.206,0.111,0.267,0.111,0.268,0.11,0.11,0.002,0.024,0.648,0.024,0.647,0.844,2.397,0.417,0.653,0.426,0.412,0.712,0.983,0.017,0.999,0.802,0,0.582,0.482,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.397,0.417,1,1,0.097,0.111,85,2.427,0.224,0.106,1
4686,17085,0.174,0.252,0.097,0.354,0.097,0.353,0.087,0.087,0.002,0.024,0.791,0.027,0.779,0.691,3.64,0.275,0.491,0.241,0.246,0.477,0.89,0.11,0.985,0.69,0,0.587,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.64,0.275,1,1,0.107,0.097,85,4.06,0.322,0.074,1
3825,16789,0.174,0.192,0.178,0.274,0.115,0.275,0.106,0.171,0.003,0.024,0.603,0.024,0.602,0.905,2.384,0.419,0.633,0.401,0.387,0.819,0.981,0.019,0.998,0.751,0,0.524,0.049,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.541,0.649,1.547,0.646,0.097,0.147,116.667,2.587,0.2,0.102,0.975
1270,16362,0.174,0.223,0.108,0.317,0.108,0.3,0.1,0.1,0.002,0.024,0.7,0.024,0.699,0.781,2.932,0.341,0.548,0.3,0.334,0.609,0.991,0.009,0.999,0.69,0,0.557,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.932,0.341,1,1,0.096,0.108,82.5,2.993,0.258,0.092,1
3146,16679,0.174,0.199,0.162,0.234,0.162,0.2,0.155,0.155,0.003,0.024,0.625,0.024,0.623,0.874,1.447,0.691,0.742,0.55,0.773,0.764,0.97,0.03,0.998,0.625,0,0.53,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.447,0.691,1,1,0.098,0.162,71.667,1.294,0,0,1
4027,16864,0.174,0.237,0.101,0.343,0.101,0.313,0.098,0.098,0.002,0.024,0.743,0.024,0.742,0.735,3.383,0.296,0.507,0.257,0.314,0.54,0.972,0.028,0.999,0.683,0,0.527,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.383,0.296,1,1,0.098,0.101,82.5,3.182,0.284,0.084,1
5176,17989,0.174,0.27,0.085,0.403,0.085,0.392,0.078,0.078,0.002,0.024,0.847,0.025,0.846,0.644,4.761,0.21,0.431,0.186,0.198,0.415,0.95,0.05,0.999,0.696,0,0.523,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,4.761,0.21,1,1,0.1,0.085,70,5.043,0.349,0.068,1
3923,16817,0.174,0.207,0.113,0.282,0.113,0.273,0.109,0.109,0.002,0.024,0.65,0.024,0.65,0.84,2.494,0.401,0.616,0.379,0.399,0.705,0.997,0.003,1,0.743,0,0.555,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.494,0.401,1,1,0.095,0.113,87.5,2.505,0.202,0.118,1
1816,16459,0.174,0.189,0.141,0.217,0.141,0.212,0.141,0.141,0.002,0.024,0.595,0.024,0.595,0.917,1.541,0.649,0.8,0.641,0.667,0.841,0.984,0.016,0.999,0.776,0,0.554,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.541,0.649,1,1,0.096,0.141,85,1.499,0,0,1
2499,16586,0.174,0.188,0.167,0.206,0.167,0.194,0.156,0.156,0.003,0.024,0.589,0.024,0.589,0.926,1.237,0.808,0.843,0.711,0.803,0.858,0.996,0.004,1,0.691,0,0.536,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.237,0.808,1,1,0.095,0.167,68,1.245,0,0,1
499,16209,0.174,0.202,0.129,0.254,0.129,0.25,0.122,0.122,0.002,0.024,0.635,0.024,0.635,0.859,1.974,0.507,0.683,0.467,0.49,0.738,0.995,0.005,1,0.724,0,0.445,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.974,0.507,1,1,0.095,0.129,84,2.039,0,0,1
1475,16402,0.174,0.216,0.106,0.292,0.106,0.289,0.107,0.107,0.002,0.024,0.678,0.025,0.676,0.805,2.746,0.364,0.595,0.354,0.369,0.648,0.967,0.033,0.997,0.764,0,0.599,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.746,0.364,1,1,0.098,0.106,66,2.707,0.207,0.115,1
2215,16522,0.174,0.194,0.126,0.246,0.126,0.241,0.121,0.121,0.002,0.024,0.611,0.024,0.609,0.893,1.956,0.511,0.707,0.5,0.501,0.797,0.988,0.012,0.997,0.768,0,0.411,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.956,0.511,1,1,0.096,0.126,66,1.995,0.2,0.119,1
2249,16532,0.174,0.211,0.146,0.28,0.146,0.25,0.125,0.125,0.003,0.024,0.663,0.024,0.662,0.822,1.917,0.522,0.619,0.383,0.499,0.676,0.972,0.028,0.998,0.577,0,0.54,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.917,0.522,1,1,0.097,0.146,116.667,2.004,0,0,1
4816,17167,0.174,0.187,0.13,0.237,0.13,0.227,0.13,0.13,0.002,0.024,0.589,0.024,0.589,0.926,1.827,0.547,0.733,0.537,0.57,0.858,0.992,0.008,0.999,0.77,0,0.468,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.827,0.547,1,1,0.095,0.13,72,1.755,0.189,0.125,1
4696,17090,0.174,0.224,0.117,0.321,0.117,0.288,0.106,0.106,0.002,0.024,0.702,0.024,0.702,0.776,2.735,0.366,0.541,0.293,0.368,0.603,0.984,0.016,0.999,0.629,0,0.561,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.735,0.366,1,1,0.096,0.117,85,2.72,0.244,0.097,1
3568,16759,0.174,0.196,0.147,0.231,0.147,0.22,0.141,0.141,0.003,0.024,0.616,0.024,0.615,0.886,1.57,0.637,0.752,0.565,0.644,0.785,0.976,0.024,0.999,0.697,0,0.387,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.57,0.637,1,1,0.097,0.147,87.5,1.554,0,0,1
3194,16689,0.173,0.229,0.115,0.286,0.115,0.278,0.11,0.11,0.002,0.024,0.72,0.026,0.689,0.757,2.497,0.401,0.607,0.368,0.396,0.573,0.904,0.096,0.958,0.722,0,0.634,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.497,0.401,1,1,0.105,0.115,84,2.524,0.251,0.094,1
2446,16575,0.173,0.244,0.139,0.327,0.139,0.29,0.118,0.118,0.003,0.024,0.766,0.026,0.764,0.712,2.345,0.427,0.531,0.281,0.406,0.507,0.912,0.088,0.998,0.518,0,0.417,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.345,0.427,1,1,0.104,0.139,82,2.466,0.3,0.079,1
4644,17064,0.173,0.258,0.1,0.353,0.1,0.287,0.107,0.107,0.002,0.024,0.81,0.026,0.799,0.673,3.536,0.283,0.492,0.242,0.373,0.453,0.905,0.095,0.986,0.672,0,0.571,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.536,0.283,1,1,0.105,0.1,87.5,2.681,0.334,0.071,1
4200,16900,0.173,0.29,0.1,0.402,0.1,0.349,0.092,0.092,0.002,0.024,0.91,0.03,0.885,0.599,4.031,0.248,0.431,0.186,0.263,0.359,0.792,0.208,0.973,0.589,0,0.542,0.116,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,4.031,0.248,1,1,0.119,0.1,90,3.809,0.395,0.06,1
2708,16618,0.173,0.271,0.15,0.353,0.15,0.253,0.126,0.126,0.004,0.024,0.852,0.032,0.8,0.64,2.357,0.424,0.492,0.242,0.497,0.41,0.731,0.269,0.939,0.448,0,0.51,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.357,0.424,1,1,0.129,0.15,85,2.011,0.36,0.066,1
3459,16743,0.173,0.258,0.1,0.353,0.1,0.286,0.104,0.104,0.002,0.024,0.81,0.027,0.789,0.673,3.536,0.283,0.492,0.242,0.365,0.453,0.864,0.136,0.974,0.672,0,0.425,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.536,0.283,1,1,0.109,0.1,116.667,2.743,0.334,0.071,1
541,16224,0.173,0.29,0.1,0.402,0.1,0.366,0.089,0.089,0.002,0.024,0.91,0.03,0.878,0.599,4.031,0.248,0.431,0.186,0.243,0.359,0.792,0.208,0.965,0.589,0,0.446,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,4.031,0.248,1,1,0.119,0.1,86,4.11,0.395,0.06,1
4517,17007,0.173,0.335,0.109,0.473,0.109,0.412,0.08,0.08,0.003,0.024,1.051,0.032,1.001,0.519,4.346,0.23,0.367,0.134,0.195,0.269,0.731,0.269,0.952,0.459,0,0.551,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,4.346,0.23,1,1,0.129,0.109,68,5.138,0.476,0.05,1
2698,16617,0.173,0.271,0.126,0.363,0.126,0.303,0.105,0.105,0.003,0.024,0.852,0.03,0.818,0.64,2.878,0.347,0.478,0.228,0.346,0.41,0.792,0.208,0.96,0.516,0,0.52,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.878,0.347,1,1,0.119,0.126,92.5,2.893,0.36,0.066,1
808,16284,0.173,0.342,0.106,0.494,0.106,0.397,0.085,0.085,0.003,0.024,1.075,0.029,1.046,0.507,4.667,0.214,0.351,0.123,0.214,0.257,0.826,0.174,0.973,0.452,0,0.606,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,4.667,0.214,1,1,0.114,0.106,87.5,4.68,0.489,0.048,1
3013,16660,0.173,0.353,0.1,0.501,0.1,0.431,0.082,0.082,0.003,0.024,1.109,0.031,1.081,0.491,5.025,0.199,0.346,0.12,0.19,0.241,0.76,0.24,0.975,0.473,0,0.593,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,5.025,0.199,1,1,0.124,0.1,85,5.261,0.508,0.047,1
1833,16460,0.173,0.271,0.127,0.363,0.127,0.298,0.107,0.107,0.003,0.024,0.852,0.031,0.818,0.64,2.855,0.35,0.478,0.228,0.36,0.41,0.76,0.24,0.961,0.512,0,0.486,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.855,0.35,1,1,0.124,0.127,113.333,2.778,0.36,0.066,1
1141,16348,0.173,0.303,0.142,0.411,0.142,0.326,0.106,0.106,0.004,0.024,0.951,0.034,0.906,0.573,2.897,0.345,0.422,0.178,0.326,0.328,0.704,0.296,0.952,0.405,0,0.491,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.897,0.345,1,1,0.134,0.142,66,3.069,0.419,0.056,1
5000,17524,0.173,0.366,0.113,0.521,0.113,0.35,0.092,0.092,0.003,0.024,1.151,0.039,1.103,0.474,4.614,0.217,0.333,0.111,0.262,0.224,0.613,0.387,0.959,0.402,0,0.548,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,4.614,0.217,1,1,0.154,0.113,85,3.817,0.531,0.045,1
4999,17523,0.173,0.353,0.1,0.501,0.1,0.432,0.083,0.083,0.003,0.024,1.109,0.035,1.079,0.491,5.025,0.199,0.346,0.12,0.192,0.241,0.679,0.321,0.973,0.473,0,0.557,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,5.025,0.199,1,1,0.139,0.1,113.333,5.22,0.508,0.047,1
1641,16436,0.173,0.531,0.05,0.8,0.05,0.548,0.05,0.05,0.001,0.024,1.667,0.031,1.65,0.327,16.031,0.062,0.217,0.047,0.091,0.107,0.76,0.24,0.99,0.593,0,0.573,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,16.031,0.062,1,1,0.124,0.05,87.5,10.997,0.804,0.029,1
1380,16389,0.173,0.271,0.15,0.299,0.15,0.207,0.151,0.151,0.004,0.024,0.852,0.034,0.742,0.64,2,0.5,0.58,0.336,0.732,0.41,0.704,0.296,0.871,0.528,0,0.591,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2,0.5,1,1,0.134,0.15,90,1.366,0.36,0.066,0.853
4828,17209,0.173,0.353,0.098,0.509,0.098,0.477,0.073,0.073,0.003,0.024,1.109,0.032,1.072,0.491,5.2,0.192,0.341,0.116,0.152,0.241,0.731,0.269,0.966,0.475,0,0.545,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,5.2,0.192,1,1,0.129,0.098,85,6.574,0.508,0.047,1
1325,16376,0.173,0.258,0.1,0.353,0.1,0.296,0.101,0.101,0.002,0.024,0.81,0.027,0.784,0.673,3.536,0.283,0.492,0.242,0.341,0.453,0.864,0.136,0.967,0.672,0,0.431,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.536,0.283,1,1,0.109,0.1,68,2.929,0.334,0.071,1
1075,16338,0.173,0.271,0.133,0.353,0.133,0.301,0.112,0.112,0.003,0.024,0.852,0.032,0.801,0.64,2.65,0.377,0.492,0.242,0.372,0.41,0.731,0.269,0.941,0.504,0,0.571,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.65,0.377,1,1,0.129,0.133,61.667,2.688,0.36,0.066,0.895
601,16242,0.173,0.258,0.1,0.353,0.1,0.296,0.101,0.101,0.002,0.024,0.81,0.027,0.784,0.673,3.536,0.283,0.492,0.242,0.341,0.453,0.864,0.136,0.967,0.672,0,0.469,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.536,0.283,1,1,0.109,0.1,68,2.929,0.334,0.071,1
1444,16391,0.173,0.238,0.134,0.36,0.095,0.338,0.091,0.117,0.002,0.024,0.749,0.026,0.741,0.727,3.778,0.265,0.482,0.233,0.268,0.529,0.902,0.098,0.989,0.69,0,0.558,0.135,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.687,0.372,1.406,0.711,0.105,0.115,85,3.725,0.36,0.066,1
965,16310,0.173,0.222,0.11,0.299,0.11,0.299,0.097,0.097,0.002,0.024,0.699,0.026,0.693,0.78,2.721,0.368,0.581,0.338,0.324,0.608,0.913,0.087,0.991,0.721,0,0.472,1.636,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.721,0.368,1,1,0.103,0.11,116.667,3.089,0.314,0.075,1
5065,17608,0.173,0.223,0.108,0.301,0.108,0.288,0.102,0.102,0.002,0.024,0.7,0.025,0.691,0.779,2.777,0.36,0.577,0.332,0.354,0.607,0.931,0.069,0.987,0.725,0,0.559,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.777,0.36,1,1,0.102,0.108,113.333,2.826,0.258,0.091,1
1887,16466,0.173,0.279,0.12,0.393,0.12,0.365,0.094,0.094,0.003,0.024,0.876,0.031,0.86,0.622,3.263,0.306,0.442,0.195,0.259,0.387,0.759,0.241,0.982,0.5,0,0.498,0,0.095,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.263,0.306,1,1,0.125,0.12,66,3.866,0.367,0.064,1
3059,16668,0.173,0.21,0.117,0.286,0.117,0.273,0.109,0.109,0.002,0.024,0.659,0.024,0.658,0.827,2.446,0.409,0.605,0.367,0.398,0.684,0.987,0.013,0.999,0.704,0,0.492,0,0.094,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.446,0.409,1,1,0.096,0.117,66,2.514,0,0,1
3944,16826,0.173,0.217,0.111,0.313,0.111,0.277,0.107,0.107,0.002,0.024,0.681,0.024,0.681,0.8,2.825,0.354,0.555,0.308,0.386,0.64,0.993,0.007,1,0.683,0,0.541,0,0.094,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.825,0.354,1,1,0.095,0.111,85,2.593,0.211,0.112,1
5267,18696,0.173,0.188,0.147,0.221,0.147,0.208,0.141,0.141,0.002,0.024,0.59,0.024,0.59,0.923,1.5,0.667,0.786,0.618,0.677,0.851,1,0,1,0.729,0,0.379,0,0.094,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.5,0.667,1,1,0.094,0.147,85,1.478,0,0,1
3470,16745,0.173,0.231,0.096,0.325,0.096,0.316,0.092,0.092,0.002,0.024,0.724,0.024,0.724,0.752,3.384,0.296,0.533,0.284,0.29,0.565,0.991,0.009,1,0.755,0,0.453,0,0.094,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.384,0.296,1,1,0.095,0.096,82.5,3.451,0.27,0.087,1
1186,16352,0.173,0.183,0.137,0.216,0.137,0.21,0.139,0.139,0.002,0.024,0.576,0.024,0.576,0.945,1.575,0.635,0.804,0.646,0.661,0.893,1,0,1,0.799,0,0.413,0,0.094,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.575,0.635,1,1,0.094,0.137,76,1.513,0,0,1
905,16300,0.173,0.218,0.114,0.309,0.114,0.286,0.104,0.104,0.002,0.024,0.685,0.024,0.685,0.794,2.718,0.368,0.561,0.315,0.364,0.631,0.982,0.018,0.999,0.672,0,0.568,0,0.094,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.718,0.368,1,1,0.096,0.114,68,2.746,0.262,0.09,1
4761,17130,0.173,0.225,0.107,0.309,0.107,0.309,0.095,0.095,0.002,0.024,0.706,0.025,0.703,0.771,2.883,0.347,0.562,0.316,0.309,0.595,0.953,0.047,0.996,0.715,0,0.489,0,0.094,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.883,0.347,1,1,0.099,0.107,68,3.238,0.27,0.087,1
3914,16814,0.173,0.224,0.105,0.31,0.105,0.292,0.102,0.102,0.002,0.024,0.705,0.024,0.704,0.772,2.944,0.34,0.559,0.312,0.35,0.596,0.981,0.019,0.998,0.722,0,0.515,0,0.094,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.944,0.34,1,1,0.096,0.105,116.667,2.859,0.276,0.085,1
549,16227,0.173,0.214,0.104,0.291,0.104,0.288,0.103,0.103,0.002,0.024,0.673,0.024,0.673,0.808,2.79,0.358,0.595,0.354,0.358,0.653,0.997,0.003,1,0.776,0,0.518,0,0.094,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.79,0.358,1,1,0.094,0.104,68,2.79,0.227,0.104,1
3744,16788,0.173,0.238,0.112,0.335,0.112,0.304,0.102,0.102,0.002,0.024,0.748,0.025,0.732,0.727,2.998,0.334,0.517,0.268,0.337,0.528,0.934,0.066,0.978,0.63,0,0.532,0,0.094,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.998,0.334,1,1,0.101,0.112,85,2.965,0.281,0.084,1
4165,16893,0.173,0.219,0.097,0.293,0.097,0.305,0.095,0.095,0.001,0.024,0.688,0.024,0.687,0.791,3.023,0.331,0.591,0.349,0.312,0.626,0.988,0.012,0.999,0.828,0,0.517,0,0.094,Reject,Reject,Reject,Reject,Reject,Reject,Reject,3.023,0.331,1,1,0.095,0.097,116.667,3.203,0.298,0.079,1
466,16195,0.173,0.215,0.107,0.292,0.107,0.29,0.102,0.102,0.002,0.024,0.676,0.024,0.675,0.805,2.746,0.364,0.592,0.351,0.351,0.648,0.977,0.023,0.999,0.756,0,0.394,0,0.094,Reject,Reject,Reject,Reject,Reject,Reject,Reject,2.746,0.364,1,1,0.096,0.107,85,2.852,0.247,0.095,1
2667,16614,0.173,0.187,0.136,0.22,0.136,0.219,0.134,0.134,0.002,0.024,0.587,0.024,0.587,0.926,1.618,0.618,0.787,0.619,0.613,0.858,0.997,0.003,1,0.787,0,0.421,0,0.094,Reject,Reject,Reject,Reject,Reject,Reject,Reject,1.618,0.618,1,1,0.094,0.136,66,1.63,0,0,1
